WT2017,WT2018,WT2019,WT2020,WT2021,WT2022,WT2023
2585.38,2792.2104,3015.587232,3256.834211,3517.380947,3798.771423,4102.673137
2585.38,2792.2104,3015.587232,3256.834211,3517.380947,3798.771423,4102.673137
2585.38,2792.2104,3015.587232,3256.834211,3517.380947,3798.771423,4102.673137
2585.38,2792.2104,3015.587232,3256.834211,3517.380947,3798.771423,4102.673137
838.5,905.58,978.0264,1056.268512,1140.769993,1232.031592,1330.59412
838.5,905.58,978.0264,1056.268512,1140.769993,1232.031592,1330.59412
10726,11584.08,12510.8064,13511.67091,14592.60458,15760.01295,17020.81399
10726,11584.08,12510.8064,13511.67091,14592.60458,15760.01295,17020.81399
10726,11584.08,12510.8064,13511.67091,14592.60458,15760.01295,17020.81399
10726,11584.08,12510.8064,13511.67091,14592.60458,15760.01295,17020.81399
3658,3950.64,4266.6912,4608.026496,4976.668616,5374.802105,5804.786273
3658,3950.64,4266.6912,4608.026496,4976.668616,5374.802105,5804.786273
3658,3950.64,4266.6912,4608.026496,4976.668616,5374.802105,5804.786273
3658,3950.64,4266.6912,4608.026496,4976.668616,5374.802105,5804.786273
2877.5,3107.7,3356.316,3624.82128,3914.806982,4227.991541,4566.230864
2877.5,3107.7,3356.316,3624.82128,3914.806982,4227.991541,4566.230864
13452.31,14528.4948,15690.77438,16946.03633,18301.71924,19765.85678,21347.12532
13452.31,14528.4948,15690.77438,16946.03633,18301.71924,19765.85678,21347.12532
13452.31,14528.4948,15690.77438,16946.03633,18301.71924,19765.85678,21347.12532
13452.31,14528.4948,15690.77438,16946.03633,18301.71924,19765.85678,21347.12532
287.75,310.77,335.6316,362.482128,391.4806982,422.7991541,456.6230864
287.75,310.77,335.6316,362.482128,391.4806982,422.7991541,456.6230864
992.88,1072.3104,1158.095232,1250.742851,1350.802279,1458.866461,1575.575778
992.88,1072.3104,1158.095232,1250.742851,1350.802279,1458.866461,1575.575778
5384.44,5815.1952,6280.410816,6782.843681,7325.471176,7911.50887,8544.429579
5384.44,5815.1952,6280.410816,6782.843681,7325.471176,7911.50887,8544.429579
5384.44,5815.1952,6280.410816,6782.843681,7325.471176,7911.50887,8544.429579
5384.44,5815.1952,6280.410816,6782.843681,7325.471176,7911.50887,8544.429579
1451.13,1567.2204,1692.598032,1828.005875,1974.246345,2132.186052,2302.760936
1451.13,1567.2204,1692.598032,1828.005875,1974.246345,2132.186052,2302.760936
245,264.6,285.768,308.62944,333.3197952,359.9853788,388.7842091
6419,6932.52,7487.1216,8086.091328,8732.978634,9431.616925,10186.14628
6419,6932.52,7487.1216,8086.091328,8732.978634,9431.616925,10186.14628
6419,6932.52,7487.1216,8086.091328,8732.978634,9431.616925,10186.14628
6419,6932.52,7487.1216,8086.091328,8732.978634,9431.616925,10186.14628
6419,6932.52,7487.1216,8086.091328,8732.978634,9431.616925,10186.14628
735,793.8,857.304,925.88832,999.9593856,1079.956136,1166.352627
735,793.8,857.304,925.88832,999.9593856,1079.956136,1166.352627
2236.63,2415.5604,2608.805232,2817.509651,3042.910423,3286.343256,3549.250717
2236.63,2415.5604,2608.805232,2817.509651,3042.910423,3286.343256,3549.250717
3393.5,3664.98,3958.1784,4274.832672,4616.819286,4986.164829,5385.058015
3393.5,3664.98,3958.1784,4274.832672,4616.819286,4986.164829,5385.058015
3393.5,3664.98,3958.1784,4274.832672,4616.819286,4986.164829,5385.058015
3393.5,3664.98,3958.1784,4274.832672,4616.819286,4986.164829,5385.058015
1465.38,1582.6104,1709.219232,1845.956771,1993.633312,2153.123977,2325.373895
1465.38,1582.6104,1709.219232,1845.956771,1993.633312,2153.123977,2325.373895
3030,3272.4,3534.192,3816.92736,4122.281549,4452.064073,4808.229199
669.13,722.6604,780.473232,842.9110906,910.3439778,983.171496,1061.825216
669.13,722.6604,780.473232,842.9110906,910.3439778,983.171496,1061.825216
669.13,722.6604,780.473232,842.9110906,910.3439778,983.171496,1061.825216
669.13,722.6604,780.473232,842.9110906,910.3439778,983.171496,1061.825216
252.5,272.7,294.516,318.07728,343.5234624,371.0053394,400.6857665
15756,17016.48,18377.7984,19848.02227,21435.86405,23150.73318,25002.79183
857.5,926.1,1000.188,1080.20304,1166.619283,1259.948826,1360.744732
857.5,926.1,1000.188,1080.20304,1166.619283,1259.948826,1360.744732
7043.75,7607.25,8215.83,8873.0964,9582.944112,10349.57964,11177.54601
7043.75,7607.25,8215.83,8873.0964,9582.944112,10349.57964,11177.54601
7043.75,7607.25,8215.83,8873.0964,9582.944112,10349.57964,11177.54601
7043.75,7607.25,8215.83,8873.0964,9582.944112,10349.57964,11177.54601
3185,3439.8,3714.984,4012.18272,4333.157338,4679.809925,5054.194719
3185,3439.8,3714.984,4012.18272,4333.157338,4679.809925,5054.194719
510.5,551.34,595.4472,643.082976,694.5296141,750.0919832,810.0993419
510.5,551.34,595.4472,643.082976,694.5296141,750.0919832,810.0993419
510.5,551.34,595.4472,643.082976,694.5296141,750.0919832,810.0993419
510.5,551.34,595.4472,643.082976,694.5296141,750.0919832,810.0993419
1276.25,1378.35,1488.618,1607.70744,1736.324035,1875.229958,2025.248355
1276.25,1378.35,1488.618,1607.70744,1736.324035,1875.229958,2025.248355
1276.25,1378.35,1488.618,1607.70744,1736.324035,1875.229958,2025.248355
1276.25,1378.35,1488.618,1607.70744,1736.324035,1875.229958,2025.248355
256.25,276.75,298.89,322.8012,348.625296,376.5153197,406.6365453
256.25,276.75,298.89,322.8012,348.625296,376.5153197,406.6365453
1729.69,1868.0652,2017.510416,2178.911249,2353.224149,2541.482081,2744.800648
1729.69,1868.0652,2017.510416,2178.911249,2353.224149,2541.482081,2744.800648
1729.69,1868.0652,2017.510416,2178.911249,2353.224149,2541.482081,2744.800648
1729.69,1868.0652,2017.510416,2178.911249,2353.224149,2541.482081,2744.800648
230.63,249.0804,269.006832,290.5273786,313.7695688,338.8711344,365.9808251
230.63,249.0804,269.006832,290.5273786,313.7695688,338.8711344,365.9808251
1417.63,1531.0404,1653.523632,1785.805523,1928.669964,2082.963562,2249.600646
1417.63,1531.0404,1653.523632,1785.805523,1928.669964,2082.963562,2249.600646
2384.19,2574.9252,2780.919216,3003.392753,3243.664174,3503.157307,3783.409892
2384.19,2574.9252,2780.919216,3003.392753,3243.664174,3503.157307,3783.409892
2384.19,2574.9252,2780.919216,3003.392753,3243.664174,3503.157307,3783.409892
2384.19,2574.9252,2780.919216,3003.392753,3243.664174,3503.157307,3783.409892
4124,4453.92,4810.2336,5195.052288,5610.656471,6059.508989,6544.269708
4124,4453.92,4810.2336,5195.052288,5610.656471,6059.508989,6544.269708
156,168.48,181.9584,196.515072,212.2362778,229.21518,247.5523944
156,168.48,181.9584,196.515072,212.2362778,229.21518,247.5523944
3588,3875.04,4185.0432,4519.846656,4881.434388,5271.94914,5693.705071
3588,3875.04,4185.0432,4519.846656,4881.434388,5271.94914,5693.705071
3588,3875.04,4185.0432,4519.846656,4881.434388,5271.94914,5693.705071
3588,3875.04,4185.0432,4519.846656,4881.434388,5271.94914,5693.705071
156,168.48,181.9584,196.515072,212.2362778,229.21518,247.5523944
156,168.48,181.9584,196.515072,212.2362778,229.21518,247.5523944
4574.56,4940.5248,5335.766784,5762.628127,6223.638377,6721.529447,7259.251803
4574.56,4940.5248,5335.766784,5762.628127,6223.638377,6721.529447,7259.251803
4574.56,4940.5248,5335.766784,5762.628127,6223.638377,6721.529447,7259.251803
4574.56,4940.5248,5335.766784,5762.628127,6223.638377,6721.529447,7259.251803
7854.44,8482.7952,9161.418816,9894.332321,10685.87891,11540.74922,12464.00916
7854.44,8482.7952,9161.418816,9894.332321,10685.87891,11540.74922,12464.00916
7854.44,8482.7952,9161.418816,9894.332321,10685.87891,11540.74922,12464.00916
7854.44,8482.7952,9161.418816,9894.332321,10685.87891,11540.74922,12464.00916
2915.63,3148.8804,3400.790832,3672.854099,3966.682426,4284.017021,4626.738382
2915.63,3148.8804,3400.790832,3672.854099,3966.682426,4284.017021,4626.738382
5831.25,6297.75,6801.57,7345.6956,7933.351248,8568.019348,9253.460896
5831.25,6297.75,6801.57,7345.6956,7933.351248,8568.019348,9253.460896
5831.25,6297.75,6801.57,7345.6956,7933.351248,8568.019348,9253.460896
5831.25,6297.75,6801.57,7345.6956,7933.351248,8568.019348,9253.460896
5014.88,5416.0704,5849.356032,6317.304515,6822.688876,7368.503986,7957.984305
5014.88,5416.0704,5849.356032,6317.304515,6822.688876,7368.503986,7957.984305
198,213.84,230.9472,249.422976,269.3768141,290.9269592,314.2011159
198,213.84,230.9472,249.422976,269.3768141,290.9269592,314.2011159
569.25,614.79,663.9732,717.091056,774.4583405,836.4150077,903.3282083
569.25,614.79,663.9732,717.091056,774.4583405,836.4150077,903.3282083
569.25,614.79,663.9732,717.091056,774.4583405,836.4150077,903.3282083
569.25,614.79,663.9732,717.091056,774.4583405,836.4150077,903.3282083
371.25,400.95,433.026,467.66808,505.0815264,545.4880485,589.1270924
371.25,400.95,433.026,467.66808,505.0815264,545.4880485,589.1270924
7378,7968.24,8605.6992,9294.155136,10037.68755,10840.70255,11707.95875
7378,7968.24,8605.6992,9294.155136,10037.68755,10840.70255,11707.95875
7378,7968.24,8605.6992,9294.155136,10037.68755,10840.70255,11707.95875
7378,7968.24,8605.6992,9294.155136,10037.68755,10840.70255,11707.95875
3348,3615.84,3905.1072,4217.515776,4554.917038,4919.310401,5312.855233
3348,3615.84,3905.1072,4217.515776,4554.917038,4919.310401,5312.855233
3348,3615.84,3905.1072,4217.515776,4554.917038,4919.310401,5312.855233
3348,3615.84,3905.1072,4217.515776,4554.917038,4919.310401,5312.855233
414.75,447.93,483.7644,522.465552,564.2627962,609.4038199,658.1561254
414.75,447.93,483.7644,522.465552,564.2627962,609.4038199,658.1561254
1718.25,1855.71,2004.1668,2164.500144,2337.660156,2524.672968,2726.646805
1718.25,1855.71,2004.1668,2164.500144,2337.660156,2524.672968,2726.646805
1718.25,1855.71,2004.1668,2164.500144,2337.660156,2524.672968,2726.646805
1718.25,1855.71,2004.1668,2164.500144,2337.660156,2524.672968,2726.646805
3436.5,3711.42,4008.3336,4329.000288,4675.320311,5049.345936,5453.293611
3436.5,3711.42,4008.3336,4329.000288,4675.320311,5049.345936,5453.293611
1580.5,1706.94,1843.4952,1990.974816,2150.252801,2322.273025,2508.054867
1580.5,1706.94,1843.4952,1990.974816,2150.252801,2322.273025,2508.054867
1580.5,1706.94,1843.4952,1990.974816,2150.252801,2322.273025,2508.054867
3188.25,3443.31,3718.7748,4016.276784,4337.578927,4684.585241,5059.35206
3188.25,3443.31,3718.7748,4016.276784,4337.578927,4684.585241,5059.35206
3188.25,3443.31,3718.7748,4016.276784,4337.578927,4684.585241,5059.35206
3188.25,3443.31,3718.7748,4016.276784,4337.578927,4684.585241,5059.35206
163.5,176.58,190.7064,205.962912,222.439945,240.2351406,259.4539518
4558.13,4922.7804,5316.602832,5741.931059,6201.285543,6697.388387,7233.179458
4558.13,4922.7804,5316.602832,5741.931059,6201.285543,6697.388387,7233.179458
5809.38,6274.1304,6776.060832,7318.145699,7903.597354,8535.885143,9218.755954
5809.38,6274.1304,6776.060832,7318.145699,7903.597354,8535.885143,9218.755954
11440,12355.2,13343.616,14411.10528,15563.9937,16809.1132,18153.84225
11440,12355.2,13343.616,14411.10528,15563.9937,16809.1132,18153.84225
4647.5,5019.3,5420.844,5854.51152,6322.872442,6828.702237,7374.998416
4647.5,5019.3,5420.844,5854.51152,6322.872442,6828.702237,7374.998416
3036,3278.88,3541.1904,3824.485632,4130.444483,4460.880041,4817.750444
3036,3278.88,3541.1904,3824.485632,4130.444483,4460.880041,4817.750444
2277,2459.16,2655.8928,2868.364224,3097.833362,3345.660031,3613.312833
2277,2459.16,2655.8928,2868.364224,3097.833362,3345.660031,3613.312833
2277,2459.16,2655.8928,2868.364224,3097.833362,3345.660031,3613.312833
2277,2459.16,2655.8928,2868.364224,3097.833362,3345.660031,3613.312833
1122,1211.76,1308.7008,1413.396864,1526.468613,1648.586102,1780.47299
1122,1211.76,1308.7008,1413.396864,1526.468613,1648.586102,1780.47299
2022.19,2183.9652,2358.682416,2547.377009,2751.16717,2971.260544,3208.961387
2022.19,2183.9652,2358.682416,2547.377009,2751.16717,2971.260544,3208.961387
2022.19,2183.9652,2358.682416,2547.377009,2751.16717,2971.260544,3208.961387
2022.19,2183.9652,2358.682416,2547.377009,2751.16717,2971.260544,3208.961387
3325.38,3591.4104,3878.723232,4189.021091,4524.142778,4886.0742,5276.960136
3325.38,3591.4104,3878.723232,4189.021091,4524.142778,4886.0742,5276.960136
3325.38,3591.4104,3878.723232,4189.021091,4524.142778,4886.0742,5276.960136
3325.38,3591.4104,3878.723232,4189.021091,4524.142778,4886.0742,5276.960136
472.5,510.3,551.124,595.21392,642.8310336,694.2575163,749.7981176
472.5,510.3,551.124,595.21392,642.8310336,694.2575163,749.7981176
2463.75,2660.85,2873.718,3103.61544,3351.904675,3620.057049,3909.661613
2463.75,2660.85,2873.718,3103.61544,3351.904675,3620.057049,3909.661613
2463.75,2660.85,2873.718,3103.61544,3351.904675,3620.057049,3909.661613
2463.75,2660.85,2873.718,3103.61544,3351.904675,3620.057049,3909.661613
877.5,947.7,1023.516,1105.39728,1193.829062,1289.335387,1392.482218
877.5,947.7,1023.516,1105.39728,1193.829062,1289.335387,1392.482218
1220.63,1318.2804,1423.742832,1537.642259,1660.653639,1793.50593,1936.986405
1220.63,1318.2804,1423.742832,1537.642259,1660.653639,1793.50593,1936.986405
1220.63,1318.2804,1423.742832,1537.642259,1660.653639,1793.50593,1936.986405
1220.63,1318.2804,1423.742832,1537.642259,1660.653639,1793.50593,1936.986405
1464.75,1581.93,1708.4844,1845.163152,1992.776204,2152.1983,2324.374165
1464.75,1581.93,1708.4844,1845.163152,1992.776204,2152.1983,2324.374165
1464.75,1581.93,1708.4844,1845.163152,1992.776204,2152.1983,2324.374165
1464.75,1581.93,1708.4844,1845.163152,1992.776204,2152.1983,2324.374165
579.31,625.6548,675.707184,729.7637587,788.1448594,851.1964482,919.292164
579.31,625.6548,675.707184,729.7637587,788.1448594,851.1964482,919.292164
579.31,625.6548,675.707184,729.7637587,788.1448594,851.1964482,919.292164
579.31,625.6548,675.707184,729.7637587,788.1448594,851.1964482,919.292164
2718.31,2935.7748,3170.636784,3424.287727,3698.230745,3994.089204,4313.616341
2718.31,2935.7748,3170.636784,3424.287727,3698.230745,3994.089204,4313.616341
2718.31,2935.7748,3170.636784,3424.287727,3698.230745,3994.089204,4313.616341
2718.31,2935.7748,3170.636784,3424.287727,3698.230745,3994.089204,4313.616341
719,776.52,838.6416,905.732928,978.1915622,1056.446887,1140.962638
719,776.52,838.6416,905.732928,978.1915622,1056.446887,1140.962638
719,776.52,838.6416,905.732928,978.1915622,1056.446887,1140.962638
719,776.52,838.6416,905.732928,978.1915622,1056.446887,1140.962638
1303.19,1407.4452,1520.040816,1641.644081,1772.975608,1914.813656,2067.998749
1303.19,1407.4452,1520.040816,1641.644081,1772.975608,1914.813656,2067.998749
1303.19,1407.4452,1520.040816,1641.644081,1772.975608,1914.813656,2067.998749
1303.19,1407.4452,1520.040816,1641.644081,1772.975608,1914.813656,2067.998749
307.88,332.5104,359.111232,387.8401306,418.867341,452.3767283,488.5668665
307.88,332.5104,359.111232,387.8401306,418.867341,452.3767283,488.5668665
3848.44,4156.3152,4488.820416,4847.926049,5235.760133,5654.620944,6106.990619
3848.44,4156.3152,4488.820416,4847.926049,5235.760133,5654.620944,6106.990619
3848.44,4156.3152,4488.820416,4847.926049,5235.760133,5654.620944,6106.990619
3848.44,4156.3152,4488.820416,4847.926049,5235.760133,5654.620944,6106.990619
821,886.68,957.6144,1034.223552,1116.961436,1206.318351,1302.823819
821,886.68,957.6144,1034.223552,1116.961436,1206.318351,1302.823819
632.19,682.7652,737.386416,796.3773293,860.0875156,928.8945169,1003.206078
632.19,682.7652,737.386416,796.3773293,860.0875156,928.8945169,1003.206078
632.19,682.7652,737.386416,796.3773293,860.0875156,928.8945169,1003.206078
632.19,682.7652,737.386416,796.3773293,860.0875156,928.8945169,1003.206078
3198.13,3453.9804,3730.298832,4028.722739,4351.020558,4699.102202,5075.030378
3198.13,3453.9804,3730.298832,4028.722739,4351.020558,4699.102202,5075.030378
3198.13,3453.9804,3730.298832,4028.722739,4351.020558,4699.102202,5075.030378
3198.13,3453.9804,3730.298832,4028.722739,4351.020558,4699.102202,5075.030378
6184.5,6679.26,7213.6008,7790.688864,8413.943973,9087.059491,9814.02425
6184.5,6679.26,7213.6008,7790.688864,8413.943973,9087.059491,9814.02425
6184.5,6679.26,7213.6008,7790.688864,8413.943973,9087.059491,9814.02425
6184.5,6679.26,7213.6008,7790.688864,8413.943973,9087.059491,9814.02425
1749.56,1889.5248,2040.686784,2203.941727,2380.257065,2570.67763,2776.33184
1749.56,1889.5248,2040.686784,2203.941727,2380.257065,2570.67763,2776.33184
1749.56,1889.5248,2040.686784,2203.941727,2380.257065,2570.67763,2776.33184
1749.56,1889.5248,2040.686784,2203.941727,2380.257065,2570.67763,2776.33184
877.5,947.7,1023.516,1105.39728,1193.829062,1289.335387,1392.482218
877.5,947.7,1023.516,1105.39728,1193.829062,1289.335387,1392.482218
2565,2770.2,2991.816,3231.16128,3489.654182,3768.826517,4070.332638
2565,2770.2,2991.816,3231.16128,3489.654182,3768.826517,4070.332638
2565,2770.2,2991.816,3231.16128,3489.654182,3768.826517,4070.332638
2565,2770.2,2991.816,3231.16128,3489.654182,3768.826517,4070.332638
675,729,787.32,850.3056,918.330048,991.7964518,1071.140168
675,729,787.32,850.3056,918.330048,991.7964518,1071.140168
2022.19,2183.9652,2358.682416,2547.377009,2751.16717,2971.260544,3208.961387
2022.19,2183.9652,2358.682416,2547.377009,2751.16717,2971.260544,3208.961387
2022.19,2183.9652,2358.682416,2547.377009,2751.16717,2971.260544,3208.961387
2022.19,2183.9652,2358.682416,2547.377009,2751.16717,2971.260544,3208.961387
3055.75,3300.21,3564.2268,3849.364944,4157.31414,4489.899271,4849.091212
3055.75,3300.21,3564.2268,3849.364944,4157.31414,4489.899271,4849.091212
3055.75,3300.21,3564.2268,3849.364944,4157.31414,4489.899271,4849.091212
3055.75,3300.21,3564.2268,3849.364944,4157.31414,4489.899271,4849.091212
3128.13,3378.3804,3648.650832,3940.542899,4255.78633,4596.249237,4963.949176
3128.13,3378.3804,3648.650832,3940.542899,4255.78633,4596.249237,4963.949176
3128.13,3378.3804,3648.650832,3940.542899,4255.78633,4596.249237,4963.949176
3128.13,3378.3804,3648.650832,3940.542899,4255.78633,4596.249237,4963.949176
580.94,627.4152,677.608416,731.8170893,790.3624564,853.5914529,921.8787692
580.94,627.4152,677.608416,731.8170893,790.3624564,853.5914529,921.8787692
580.94,627.4152,677.608416,731.8170893,790.3624564,853.5914529,921.8787692
580.94,627.4152,677.608416,731.8170893,790.3624564,853.5914529,921.8787692
1007.25,1087.83,1174.8564,1268.844912,1370.352505,1479.980705,1598.379162
1007.25,1087.83,1174.8564,1268.844912,1370.352505,1479.980705,1598.379162
2577.38,2783.5704,3006.256032,3246.756515,3506.497036,3787.016799,4089.978142
2577.38,2783.5704,3006.256032,3246.756515,3506.497036,3787.016799,4089.978142
2577.38,2783.5704,3006.256032,3246.756515,3506.497036,3787.016799,4089.978142
2577.38,2783.5704,3006.256032,3246.756515,3506.497036,3787.016799,4089.978142
592.5,639.9,691.092,746.37936,806.0897088,870.5768855,940.2230363
592.5,639.9,691.092,746.37936,806.0897088,870.5768855,940.2230363
1122,1211.76,1308.7008,1413.396864,1526.468613,1648.586102,1780.47299
1122,1211.76,1308.7008,1413.396864,1526.468613,1648.586102,1780.47299
858,926.64,1000.7712,1080.832896,1167.299528,1260.68349,1361.538169
858,926.64,1000.7712,1080.832896,1167.299528,1260.68349,1361.538169
858,926.64,1000.7712,1080.832896,1167.299528,1260.68349,1361.538169
858,926.64,1000.7712,1080.832896,1167.299528,1260.68349,1361.538169
462,498.96,538.8768,581.986944,628.5458995,678.8295715,733.1359372
462,498.96,538.8768,581.986944,628.5458995,678.8295715,733.1359372
1348.88,1456.7904,1573.333632,1699.200323,1835.136348,1981.947256,2140.503037
1348.88,1456.7904,1573.333632,1699.200323,1835.136348,1981.947256,2140.503037
1348.88,1456.7904,1573.333632,1699.200323,1835.136348,1981.947256,2140.503037
1348.88,1456.7904,1573.333632,1699.200323,1835.136348,1981.947256,2140.503037
940.13,1015.3404,1096.567632,1184.293043,1279.036486,1381.359405,1491.868157
940.13,1015.3404,1096.567632,1184.293043,1279.036486,1381.359405,1491.868157
940.13,1015.3404,1096.567632,1184.293043,1279.036486,1381.359405,1491.868157
940.13,1015.3404,1096.567632,1184.293043,1279.036486,1381.359405,1491.868157
1548.75,1672.65,1806.462,1950.97896,2107.057277,2275.621859,2457.671608
1548.75,1672.65,1806.462,1950.97896,2107.057277,2275.621859,2457.671608
2618.13,2827.5804,3053.786832,3298.089779,3561.936961,3846.891918,4154.643271
2618.13,2827.5804,3053.786832,3298.089779,3561.936961,3846.891918,4154.643271
2618.13,2827.5804,3053.786832,3298.089779,3561.936961,3846.891918,4154.643271
2618.13,2827.5804,3053.786832,3298.089779,3561.936961,3846.891918,4154.643271
663.75,716.85,774.198,836.13384,903.0245472,975.266511,1053.287832
663.75,716.85,774.198,836.13384,903.0245472,975.266511,1053.287832
1078.5,1164.78,1257.9624,1358.599392,1467.287343,1584.670331,1711.443957
1078.5,1164.78,1257.9624,1358.599392,1467.287343,1584.670331,1711.443957
1078.5,1164.78,1257.9624,1358.599392,1467.287343,1584.670331,1711.443957
1078.5,1164.78,1257.9624,1358.599392,1467.287343,1584.670331,1711.443957
4179.19,4513.5252,4874.607216,5264.575793,5685.741857,6140.601205,6631.849302
4179.19,4513.5252,4874.607216,5264.575793,5685.741857,6140.601205,6631.849302
4179.19,4513.5252,4874.607216,5264.575793,5685.741857,6140.601205,6631.849302
4179.19,4513.5252,4874.607216,5264.575793,5685.741857,6140.601205,6631.849302
2754.69,2975.0652,3213.070416,3470.116049,3747.725333,4047.54336,4371.346829
2754.69,2975.0652,3213.070416,3470.116049,3747.725333,4047.54336,4371.346829
2754.69,2975.0652,3213.070416,3470.116049,3747.725333,4047.54336,4371.346829
2754.69,2975.0652,3213.070416,3470.116049,3747.725333,4047.54336,4371.346829
2562.5,2767.5,2988.9,3228.012,3486.25296,3765.153197,4066.365453
2562.5,2767.5,2988.9,3228.012,3486.25296,3765.153197,4066.365453
2562.5,2767.5,2988.9,3228.012,3486.25296,3765.153197,4066.365453
2562.5,2767.5,2988.9,3228.012,3486.25296,3765.153197,4066.365453
958.75,1035.45,1118.286,1207.74888,1304.36879,1408.718294,1521.415757
958.75,1035.45,1118.286,1207.74888,1304.36879,1408.718294,1521.415757
2175.63,2349.6804,2537.654832,2740.667219,2959.920596,3196.714244,3452.451383
2175.63,2349.6804,2537.654832,2740.667219,2959.920596,3196.714244,3452.451383
2175.63,2349.6804,2537.654832,2740.667219,2959.920596,3196.714244,3452.451383
2175.63,2349.6804,2537.654832,2740.667219,2959.920596,3196.714244,3452.451383
1327.5,1433.7,1548.396,1672.26768,1806.049094,1950.533022,2106.575664
1327.5,1433.7,1548.396,1672.26768,1806.049094,1950.533022,2106.575664
9100.75,9828.81,10615.1148,11464.32398,12381.4699,13371.98749,14441.74649
31621.25,34150.95,36883.026,39833.66808,43020.36153,46461.99045,50178.94968
31621.25,34150.95,36883.026,39833.66808,43020.36153,46461.99045,50178.94968
1234,1332.72,1439.3376,1554.484608,1678.843377,1813.150847,1958.202915
30078.75,32485.05,35083.854,37890.56232,40921.80731,44195.55189,47731.19604
96714.75,104451.93,112808.0844,121832.7312,131579.3496,142105.6976,153474.1534
96714.75,104451.93,112808.0844,121832.7312,131579.3496,142105.6976,153474.1534
5553,5997.24,6477.0192,6995.180736,7554.795195,8159.17881,8811.913115
5940,6415.2,6928.416,7482.68928,8081.304422,8727.808776,9426.033478
5940,6415.2,6928.416,7482.68928,8081.304422,8727.808776,9426.033478
5940,6415.2,6928.416,7482.68928,8081.304422,8727.808776,9426.033478
5940,6415.2,6928.416,7482.68928,8081.304422,8727.808776,9426.033478
6930,7484.4,8083.152,8729.80416,9428.188493,10182.44357,10997.03906
6930,7484.4,8083.152,8729.80416,9428.188493,10182.44357,10997.03906
6930,7484.4,8083.152,8729.80416,9428.188493,10182.44357,10997.03906
6930,7484.4,8083.152,8729.80416,9428.188493,10182.44357,10997.03906
5466.56,5903.8848,6376.195584,6886.291231,7437.194529,8032.170092,8674.743699
5466.56,5903.8848,6376.195584,6886.291231,7437.194529,8032.170092,8674.743699
5466.56,5903.8848,6376.195584,6886.291231,7437.194529,8032.170092,8674.743699
5466.56,5903.8848,6376.195584,6886.291231,7437.194529,8032.170092,8674.743699
2342.81,2530.2348,2732.653584,2951.265871,3187.36714,3442.356512,3717.745033
2342.81,2530.2348,2732.653584,2951.265871,3187.36714,3442.356512,3717.745033
2342.81,2530.2348,2732.653584,2951.265871,3187.36714,3442.356512,3717.745033
